frame_idx;frame_time;movement_code;is_washing;dataset;annotator;video;L_x_0;L_y_0;L_z_0;L_x_1;L_y_1;L_z_1;L_x_2;L_y_2;L_z_2;L_x_3;L_y_3;L_z_3;L_x_4;L_y_4;L_z_4;L_x_5;L_y_5;L_z_5;L_x_6;L_y_6;L_z_6;L_x_7;L_y_7;L_z_7;L_x_8;L_y_8;L_z_8;L_x_9;L_y_9;L_z_9;L_x_10;L_y_10;L_z_10;L_x_11;L_y_11;L_z_11;L_x_12;L_y_12;L_z_12;L_x_13;L_y_13;L_z_13;L_x_14;L_y_14;L_z_14;L_x_15;L_y_15;L_z_15;L_x_16;L_y_16;L_z_16;L_x_17;L_y_17;L_z_17;L_x_18;L_y_18;L_z_18;L_x_19;L_y_19;L_z_19;L_x_20;L_y_20;L_z_20;L_cx;L_cy;L_scale;R_x_0;R_y_0;R_z_0;R_x_1;R_y_1;R_z_1;R_x_2;R_y_2;R_z_2;R_x_3;R_y_3;R_z_3;R_x_4;R_y_4;R_z_4;R_x_5;R_y_5;R_z_5;R_x_6;R_y_6;R_z_6;R_x_7;R_y_7;R_z_7;R_x_8;R_y_8;R_z_8;R_x_9;R_y_9;R_z_9;R_x_10;R_y_10;R_z_10;R_x_11;R_y_11;R_z_11;R_x_12;R_y_12;R_z_12;R_x_13;R_y_13;R_z_13;R_x_14;R_y_14;R_z_14;R_x_15;R_y_15;R_z_15;R_x_16;R_y_16;R_z_16;R_x_17;R_y_17;R_z_17;R_x_18;R_y_18;R_z_18;R_x_19;R_y_19;R_z_19;R_x_20;R_y_20;R_z_20;R_cx;R_cy;R_scale;L_nx_0;L_ny_0;L_nx_1;L_ny_1;L_nx_2;L_ny_2;L_nx_3;L_ny_3;L_nx_4;L_ny_4;L_nx_5;L_ny_5;L_nx_6;L_ny_6;L_nx_7;L_ny_7;L_nx_8;L_ny_8;L_nx_9;L_ny_9;L_nx_10;L_ny_10;L_nx_11;L_ny_11;L_nx_12;L_ny_12;L_nx_13;L_ny_13;L_nx_14;L_ny_14;L_nx_15;L_ny_15;L_nx_16;L_ny_16;L_nx_17;L_ny_17;L_nx_18;L_ny_18;L_nx_19;L_ny_19;L_nx_20;L_ny_20;L_tip0_wrist_dist;L_tip1_wrist_dist;L_tip2_wrist_dist;L_tip3_wrist_dist;L_tip4_wrist_dist;L_angle_index_pip;L_angle_middle_pip;L_angle_ring_pip;L_angle_pinky_pip;L_angle_thumb_pip;R_nx_0;R_ny_0;R_nx_1;R_ny_1;R_nx_2;R_ny_2;R_nx_3;R_ny_3;R_nx_4;R_ny_4;R_nx_5;R_ny_5;R_nx_6;R_ny_6;R_nx_7;R_ny_7;R_nx_8;R_ny_8;R_nx_9;R_ny_9;R_nx_10;R_ny_10;R_nx_11;R_ny_11;R_nx_12;R_ny_12;R_nx_13;R_ny_13;R_nx_14;R_ny_14;R_nx_15;R_ny_15;R_nx_16;R_ny_16;R_nx_17;R_ny_17;R_nx_18;R_ny_18;R_nx_19;R_ny_19;R_nx_20;R_ny_20;R_tip0_wrist_dist;R_tip1_wrist_dist;R_tip2_wrist_dist;R_tip3_wrist_dist;R_tip4_wrist_dist;R_angle_index_pip;R_angle_middle_pip;R_angle_ring_pip;R_angle_pinky_pip;R_angle_thumb_pip;L_nvx_0;L_nvy_0;L_nvx_1;L_nvy_1;L_nvx_2;L_nvy_2;L_nvx_3;L_nvy_3;L_nvx_4;L_nvy_4;L_nvx_5;L_nvy_5;L_nvx_6;L_nvy_6;L_nvx_7;L_nvy_7;L_nvx_8;L_nvy_8;L_nvx_9;L_nvy_9;L_nvx_10;L_nvy_10;L_nvx_11;L_nvy_11;L_nvx_12;L_nvy_12;L_nvx_13;L_nvy_13;L_nvx_14;L_nvy_14;L_nvx_15;L_nvy_15;L_nvx_16;L_nvy_16;L_nvx_17;L_nvy_17;L_nvx_18;L_nvy_18;L_nvx_19;L_nvy_19;L_nvx_20;L_nvy_20;R_nvx_0;R_nvy_0;R_nvx_1;R_nvy_1;R_nvx_2;R_nvy_2;R_nvx_3;R_nvy_3;R_nvx_4;R_nvy_4;R_nvx_5;R_nvy_5;R_nvx_6;R_nvy_6;R_nvx_7;R_nvy_7;R_nvx_8;R_nvy_8;R_nvx_9;R_nvy_9;R_nvx_10;R_nvy_10;R_nvx_11;R_nvy_11;R_nvx_12;R_nvy_12;R_nvx_13;R_nvy_13;R_nvx_14;R_nvy_14;R_nvx_15;R_nvy_15;R_nvx_16;R_nvy_16;R_nvx_17;R_nvy_17;R_nvx_18;R_nvy_18;R_nvx_19;R_nvy_19;R_nvx_20;R_nvy_20
10;333.3333333333333;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;124.22321319580078;78.37847471237183;1.304536993984584e-07;131.82700157165527;84.30986881256104;-0.001224254141561687;135.08146286010742;94.45522785186768;-0.0013056501047685742;135.96933364868164;102.93315410614014;-0.0021550466772168875;137.04720497131348;109.43222522735596;-0.002749169012531638;132.4783706665039;103.13652276992798;0.0025917033199220896;133.1613254547119;113.83076190948486;-0.00466129882261157;133.43936920166016;121.78776741027832;-0.011420834809541702;132.80723571777344;128.08027267456055;-0.016072958707809448;130.2215576171875;104.41969156265259;-0.001205640728585422;131.62503242492676;115.73993682861328;-0.007248363457620144;131.9459342956543;123.85899066925049;-0.012384637258946896;131.48028373718262;131.02686882019043;-0.015803605318069458;127.47812271118164;105.13431787490845;-0.006013990845531225;128.87530326843262;115.79764366149902;-0.011272761039435863;129.35800552368164;123.4383773803711;-0.013271749019622803;129.48569297790527;129.93189811706543;-0.014391213655471802;124.28833961486816;104.87178325653076;-0.011538363061845303;125.07177352905273;113.60145092010498;-0.015372964553534985;125.21360397338867;119.44077014923096;-0.015479722991585732;125.34747123718262;124.69292163848877;-0.01522816251963377;130.30598277137392;111.82375839778355;33.993927200416046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.1789369477586777;-0.9838605433326454;0.04474383884256652;-0.8093766107990541;0.14048038817577557;-0.5109303918760908;0.16659889997171048;-0.2615350747569584;0.19830666107495376;-0.07035177654902795;0.06390517583691828;-0.25555257492430145;0.08399566977077742;0.059040060298674465;0.09217488793845177;0.2931114417510673;0.07357940527591957;0.4782181882350456;-0.0024835363589702088;-0.21780557425681446;0.038802508629738275;0.11520229503762078;0.048242485035983315;0.3540406555709645;0.034544433742104544;0.5648982628335998;-0.08318721292542126;-0.19678339850046014;-0.042086326022484175;0.11689985803307945;-0.02788666464169744;0.3416674664892909;-0.024130480383525877;0.5326874889306775;-0.17702112265605213;-0.20450638433936824;-0.15397483237115142;0.052294414582957444;-0.1498026035051026;0.22406977889139515;-0.14586462767181005;0.37857241868034935;33.59747291248695;50.437626464098805;53.146199064230174;51.82131953357294;46.32809029320888;178.34723014649762;175.19599052122695;176.15009536651547;176.26317058949766;168.1932704576187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.8241267417412566;0.4444260311133186;-3.5467853712223403;-0.5516223658747121;-2.571934972539293;-0.5192055344571916;-1.6655881363187681;-0.6209765926758443;-1.3969028317292465;-1.0037186509410978;0.0566325515338955;-0.17855988487549462;0.6487605591644588;-0.36135294446744365;0.09435013396990502;-0.2534095159219568;-0.9609047680268838;-0.2391435516065471;0.6902587681189246;0.017311835093048178;1.732027174552179;-0.3403135054530021;1.327109655244094;-0.33177969570191423;0.5088259308488708;-0.21966429819442523;0.5982553770529336;0.3555638873882455;1.937857024842984;0.18340542157099085;1.7990991562470224;0.1113253604468506;1.2842747755977382;0.07028237276560878;-0.1621447938364462;0.6690260776106114;1.1568486560970568;0.7858050433134915;1.2779808093258511;0.8873534366766986;1.0161070428183405;1.095247074190806
11;366.66666666666663;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120.8607292175293;79.23216819763184;1.877100856972902e-07;127.89474487304688;83.13456058502197;-0.010502970777451992;131.317777633667;90.43766498565674;-0.01736629568040371;131.8759059906006;97.40554332733154;-0.02359810471534729;132.86538124084473;103.07855129241943;-0.029483845457434654;129.88253593444824;102.89744853973389;-0.009562770836055279;131.6409206390381;114.0172791481018;-0.022389361634850502;131.82476997375488;121.8030309677124;-0.03339162468910217;131.1198329925537;128.16025257110596;-0.04062645137310028;126.98684692382812;104.39434289932251;-0.011643592268228531;128.9840793609619;116.16286754608154;-0.02275673858821392;129.02725219726562;124.57403182983398;-0.03194437548518181;128.58903884887695;131.9743824005127;-0.03794475272297859;123.94769668579102;104.91653680801392;-0.015430692583322525;125.68770408630371;115.67903280258179;-0.02519937790930271;125.63892364501953;123.77865314483643;-0.030131639912724495;125.25846481323242;130.7823371887207;-0.03289687633514404;120.75079917907715;104.29693937301636;-0.020534710958600044;122.26325988769531;113.02375316619873;-0.028066398575901985;122.72952079772949;119.0919542312622;-0.029827432706952095;123.13488960266113;124.40155506134033;-0.030417541041970253;127.25147973923455;111.10680409840175;32.50898500472333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.1965841296114513;-0.9804869606399201;0.01978730291698922;-0.860446535298337;0.12508227783308626;-0.6357977374483372;0.14225071163231134;-0.4214607367495329;0.17268768928942296;-0.24695488969636764;0.08093320030851206;-0.25252574195949534;0.1350223914762573;0.08952832730019661;0.14067773059835184;0.32902371045286594;0.11899335684448813;0.5245764661747039;-0.008140297685946821;-0.20648018380469182;0.05329602328327462;0.15552818542151284;0.054624051097660026;0.4142617104002336;0.04114429009235634;0.641901871100529;-0.10162676727567846;-0.19041711974361655;-0.04810287533442332;0.14064507715376906;-0.04960339715253275;0.3897952841220217;-0.061306587262338744;0.6052336942374619;-0.19996565747017025;-0.20947638704794905;-0.15344126710860054;0.05896674619396632;-0.13909874272752756;0.24562902015243687;-0.12662930374403597;0.4089561996785487;26.69759646305755;49.99206587774226;53.30542119503933;51.73741394174562;45.226599641147736;172.36689861349944;170.66220816768802;170.47120895128853;174.5614169039278;159.46670321694597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5294154555832085;0.10120748078175756;-0.748696077767319;-1.5320977349784881;-0.4619433102806794;-3.746020367167393;-0.7304456501819743;-4.797769859777234;-0.7685691535659239;-5.2980933944201904;0.5108407341478134;0.0908049889441831;1.5308016511643965;0.9146480100456643;1.4550852797970022;1.0773680610539593;1.362418547057057;1.390748338189749;-0.16970283980929837;0.33976171356367907;0.43480543960609025;1.209776711516762;0.19144698185030132;1.8066316448780728;0.19799569050755383;2.310108248007876;-0.5531866305077159;0.19098836270530772;-0.18049647935817434;0.7123565736206883;-0.6515019753250594;1.4438345289819232;-1.115283206364386;2.1763861592035307;-0.6883360444235437;-0.1491000812574242;0.016006957876526506;0.20016994833026638;0.32111582332725125;0.6467772378312517;0.5770597178332224;0.9115134299459798
12;400.0;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118.61413955688477;84.10477638244629;3.178925851443637e-07;126.89146995544434;92.5839614868164;-0.00707751139998436;130.85986137390137;103.6013388633728;-0.011953414417803288;131.43991470336914;113.07657480239868;-0.01675320602953434;132.12434768676758;120.7272720336914;-0.022169971838593483;126.89626693725586;109.84213829040527;-0.010170172899961472;125.3705883026123;121.70066356658936;-0.02502368576824665;124.05614852905273;130.97318172454834;-0.037432536482810974;122.74357795715332;138.63853454589844;-0.04564380645751953;123.94353866577148;109.62967872619629;-0.013983313925564289;121.90923690795898;122.03850746154785;-0.026802873238921165;120.7872200012207;131.7000961303711;-0.03719208389520645;119.70698356628418;140.02936363220215;-0.04453451931476593;121.03767395019531;108.0712366104126;-0.01902470737695694;119.26140785217285;119.83763694763184;-0.030718211084604263;118.3601188659668;128.8563108444214;-0.0365411713719368;117.57193565368652;136.6124153137207;-0.040275637060403824;118.08442115783691;105.10861873626709;-0.024849075824022293;117.05933570861816;113.81722927093506;-0.0345211923122406;116.09065055847168;120.30697345733643;-0.03737739846110344;115.48562049865723;126.05026245117188;-0.039079777896404266;122.29973611377534;117.96698910849435;34.062194184818665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.10820197127914982;-0.9941289319858396;0.13480440563384222;-0.7451964921564277;0.2513086859196296;-0.42174764688307237;0.2683379273807185;-0.14357308515008393;0.2884315531666781;0.08103655654770776;0.1349452357220478;-0.23852987197490272;0.09015426816530886;0.1096134452712118;0.0515648641349188;0.3818366058711151;0.013030336242278822;0.6068765072867;0.04825885681577083;-0.24476727297896594;-0.011464299795178717;0.11953188719909769;-0.044404541420551114;0.4031774038795633;-0.07611818937509125;0.6477085534771827;-0.03705169892262902;-0.2905201128379519;-0.08919942870141506;0.054918594761908426;-0.1156595264072685;0.319689379869144;-0.1387990578186525;0.5473935737685544;-0.12375347674511138;-0.37749683130977396;-0.15384799865572937;-0.12182890553212843;-0.18228671710382693;0.068697404992336;-0.20004922695658656;0.23730923788462813;39.035021601610765;54.68988060812984;55.93526407450344;52.51798106470703;42.06199511482242;179.2629201731938;177.31394069894108;177.1223542256924;178.2238415544112;163.694443643663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6514647499690445;-0.4092591403775847;3.45051308150559;3.4575012942572805;3.786792242596301;6.421502716957946;3.782616472452214;8.336629547983469;3.4723159163176547;9.839743387322262;1.6203610624060725;0.4198760995377787;-1.3460436993284532;0.602553539130456;-2.673385993902991;1.5843868625474755;-3.178890618066279;2.469001233359882;1.6919746350515295;-1.1486126752282235;-1.9428096923536;-1.0798889466724546;-2.9708577755463343;-0.3325291956201082;-3.5178743840234277;0.17420047129961147;1.9372520505914832;-3.0030897928300613;-1.2328966010097524;-2.571794471755819;-1.9816838776420727;-2.1031771275863314;-2.324774116689413;-1.7352036140672256;2.2863654217517664;-5.040613327854747;-0.012201946413865072;-5.423869551782842;-1.295639231288981;-5.307948454803026;-2.2025976963765177;-5.149408853817617
13;433.33333333333337;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;466.6666666666667;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;500.0;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;533.3333333333334;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;566.6666666666666;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;600.0;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;633.3333333333333;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;666.6666666666666;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;700.0;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;733.3333333333333;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
